Index,Source,Species,Tissue,Batch,FragPipe_result,Contaminant,Protein,Protein ID,Entry Name,Gene,Length,Is Decoy,Is Contaminant,Organism,Protein Description,Protein Existence,Coverage,Protein Probability,Top Peptide Probability,Protein Qvalue,Total Peptides,Unique Peptides,Razor Peptides,Total Spectral Count,Unique Spectral Count,Razor Spectral Count,Total Intensity,Unique Intensity,Razor Intensity,Razor Assigned Modifications,Razor Observed Modifications,Indistinguishable Proteins
1160,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1B03G0821300.1,TraesCS1B03G0821300.1,TraesCS1B03G0821300.1,,683,False,False,,TraesCS1B03G0821300.1,,1.17,0.3087,0.4914,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1161,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0671300.1,TraesCS6A03G0671300.1,TraesCS6A03G0671300.1,,2861,False,False,,TraesCS6A03G0671300.1,,0.38,0.3077,0.4903,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS6A03G0671300.2, TraesCS6B03G0804100.1, TraesCS6B03G0804100.2, TraesCS6D03G0561400.1, TraesCS6D03G0561400.2"
1162,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0800300LC.1,TraesCS3A03G0800300LC.1,TraesCS3A03G0800300LC.1,,164,False,False,,TraesCS3A03G0800300LC.1,,6.71,0.3071,0.4895,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1163,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G1092000LC.1,TraesCS2A03G1092000LC.1,TraesCS2A03G1092000LC.1,,1300,False,False,,TraesCS2A03G1092000LC.1,,0.69,0.3037,0.4855,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS6A03G0427200LC.1, TraesCS7A03G1272400LC.1"
1164,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G1124100LC.1,TraesCS5A03G1124100LC.1,TraesCS5A03G1124100LC.1,,162,False,False,,TraesCS5A03G1124100LC.1,,9.26,0.3034,0.4852,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1165,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0474200.1,TraesCS5A03G0474200.1,TraesCS5A03G0474200.1,,178,False,False,,TraesCS5A03G0474200.1,,4.49,0.3031,0.4848,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS5A03G0474200.2, TraesCS5B03G0470500.1, TraesCS5D03G0438100.1, TraesCS5D03G0438100.2"
1166,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0491100.1,TraesCS4D03G0491100.1,TraesCS4D03G0491100.1,,763,False,False,,TraesCS4D03G0491100.1,,1.05,0.3025,0.4841,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS4D03G0491100.2
1167,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6B03G0571800.1,TraesCS6B03G0571800.1,TraesCS6B03G0571800.1,,939,False,False,,TraesCS6B03G0571800.1,,2.24,0.3024,0.484,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1168,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3B03G0180800.1,TraesCS3B03G0180800.1,TraesCS3B03G0180800.1,,312,False,False,,TraesCS3B03G0180800.1,,2.24,0.3019,0.4891,0.00768245838668,1,0,1,2,0,2,0,0,0,,,
1169,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3D03G0105400.1,TraesCS3D03G0105400.1,TraesCS3D03G0105400.1,,949,False,False,,TraesCS3D03G0105400.1,,3.58,0.3005,0.4817,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1170,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0589900.1,TraesCS6A03G0589900.1,TraesCS6A03G0589900.1,,613,False,False,,TraesCS6A03G0589900.1,,4.4,0.3004,0.4816,0.00768245838668,1,0,1,1,0,1,0,0,0,"12C(57.0214), 17C(57.0214), 19M(15.9949), 23M(15.9949)",,"TraesCS6B03G0718800.1, TraesCS6D03G0489900.1"
1171,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1B03G0376700.1,TraesCS1B03G0376700.1,TraesCS1B03G0376700.1,,291,False,False,,TraesCS1B03G0376700.1,,3.44,0.2993,0.4803,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1172,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0018000.1,TraesCS3A03G0018000.1,TraesCS3A03G0018000.1,,942,False,False,,TraesCS3A03G0018000.1,,1.06,0.2989,0.4798,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1173,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0671300.1,TraesCS3A03G0671300.1,TraesCS3A03G0671300.1,,689,False,False,,TraesCS3A03G0671300.1,,1.16,0.2972,0.4778,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS3B03G0767200.1, TraesCS3B03G0767200.2, TraesCS3D03G0613500.1, TraesCS3D03G0613500.2"
1174,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1B03G0565900LC.1,TraesCS1B03G0565900LC.1,TraesCS1B03G0565900LC.1,,281,False,False,,TraesCS1B03G0565900LC.1,,2.49,0.2965,0.4827,0.00768245838668,1,0,1,1,0,1,0,0,0,N-term(42.0106),,
1175,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0833200.1,TraesCS3A03G0833200.1,TraesCS3A03G0833200.1,,329,False,False,,TraesCS3A03G0833200.1,,3.04,0.2949,0.4751,0.00768245838668,1,0,1,1,0,1,0,0,0,N-term(42.0106),,"TraesCS3B03G0955000.1, TraesCS3D03G0765100.1"
1176,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0297300.1,TraesCS1A03G0297300.1,TraesCS1A03G0297300.1,,706,False,False,,TraesCS1A03G0297300.1,,1.27,0.291,0.4704,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS1B03G0383500.1, TraesCS1B03G0383500.2, TraesCS1B03G0383500.3, TraesCS1D03G0289200.1, TraesCS1D03G0289200.2"
1177,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1B03G0073400.1,TraesCS1B03G0073400.1,TraesCS1B03G0073400.1,,563,False,False,,TraesCS1B03G0073400.1,,1.78,0.2891,0.4681,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1178,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0432900LC.1,TraesCS3A03G0432900LC.1,TraesCS3A03G0432900LC.1,,166,False,False,,TraesCS3A03G0432900LC.1,,4.82,0.288,0.4667,0.00768245838668,1,0,1,2,0,2,0,0,0,,,TraesCS3D03G0404400LC.1
1179,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G0996400LC.1,TraesCS5B03G0996400LC.1,TraesCS5B03G0996400LC.1,,194,False,False,,TraesCS5B03G0996400LC.1,,6.7,0.2872,0.4657,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1180,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0293900LC.1,TraesCS4B03G0293900LC.1,TraesCS4B03G0293900LC.1,,120,False,False,,TraesCS4B03G0293900LC.1,,10.0,0.285,0.4631,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1181,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0617100.1,TraesCS5A03G0617100.1,TraesCS5A03G0617100.1,,445,False,False,,TraesCS5A03G0617100.1,,4.04,0.2844,0.4623,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS5B03G0633600.1
1182,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G1046900.2,TraesCS1A03G1046900.2,TraesCS1A03G1046900.2,,703,False,False,,TraesCS1A03G1046900.2,,1.56,0.2832,0.4608,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS1A03G1046900.3, TraesCS1D03G1009200.1"
1183,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2B03G1379200LC.1,TraesCS2B03G1379200LC.1,TraesCS2B03G1379200LC.1,,181,False,False,,TraesCS2B03G1379200LC.1,,4.42,0.2822,0.4596,0.00768245838668,1,1,1,2,2,2,0,0,0,,,
1184,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7D03G1234500.1,TraesCS7D03G1234500.1,TraesCS7D03G1234500.1,,243,False,False,,TraesCS7D03G1234500.1,,6.17,0.2818,0.4591,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS7D03G1234500.2
1185,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0188900LC.1,TraesCS1A03G0188900LC.1,TraesCS1A03G0188900LC.1,,905,False,False,,TraesCS1A03G0188900LC.1,,1.66,0.2786,0.4552,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1186,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3B03G0846100.1,TraesCS3B03G0846100.1,TraesCS3B03G0846100.1,,588,False,False,,TraesCS3B03G0846100.1,,2.89,0.2768,0.453,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1187,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7A03G0920200.1,TraesCS7A03G0920200.1,TraesCS7A03G0920200.1,,399,False,False,,TraesCS7A03G0920200.1,,3.01,0.2766,0.4527,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS7B03G0764100.1, TraesCS7B03G0764100.2, TraesCS7D03G0882500.1"
1188,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2B03G1299700.1,TraesCS2B03G1299700.1,TraesCS2B03G1299700.1,,518,False,False,,TraesCS2B03G1299700.1,,3.09,0.2756,0.4515,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS2D03G1093800.1
1189,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0507000.2,TraesCS2A03G0507000.2,TraesCS2A03G0507000.2,,739,False,False,,TraesCS2A03G0507000.2,,1.49,0.2747,0.4504,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS2D03G0495700.1, TraesCS2D03G0495700.2, TraesCS2D03G0495700.3"
1190,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0399600.1,TraesCS2A03G0399600.1,TraesCS2A03G0399600.1,,629,False,False,,TraesCS2A03G0399600.1,,2.23,0.2733,0.4487,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS2B03G0517200.1, TraesCS2B03G0517200.2, TraesCS2B03G0517200.3, TraesCS2D03G0407500.1"
1191,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0201800LC.1,TraesCS5A03G0201800LC.1,TraesCS5A03G0201800LC.1,,224,False,False,,TraesCS5A03G0201800LC.1,,3.57,0.2725,0.4477,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1192,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5D03G0196400.1,TraesCS5D03G0196400.1,TraesCS5D03G0196400.1,,488,False,False,,TraesCS5D03G0196400.1,,2.05,0.2695,0.444,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS5D03G0196400.2, TraesCS5D03G0196400.3, TraesCS5D03G0196400.4, TraesCS5D03G0196400.5"
1193,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1D03G0413000.1,TraesCS1D03G0413000.1,TraesCS1D03G0413000.1,,1191,False,False,,TraesCS1D03G0413000.1,,1.6,0.2679,0.4419,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1194,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7A03G0779200.1,TraesCS7A03G0779200.1,TraesCS7A03G0779200.1,,151,False,False,,TraesCS7A03G0779200.1,,7.28,0.2644,0.4375,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS7A03G0780600.1, TraesCS7B03G0614200.1, TraesCS7B03G0614400.1, TraesCS7D03G0746000.1, TraesCS7D03G0746100.1"
1195,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3D03G1127200LC.1,TraesCS3D03G1127200LC.1,TraesCS3D03G1127200LC.1,,165,False,False,,TraesCS3D03G1127200LC.1,,9.09,0.2639,0.4369,0.00768245838668,1,1,1,2,2,2,0,0,0,,,
1196,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7B03G1120700LC.1,TraesCS7B03G1120700LC.1,TraesCS7B03G1120700LC.1,,196,False,False,,TraesCS7B03G1120700LC.1,,7.14,0.2632,0.436,0.00768245838668,1,1,1,1,1,1,0,0,0,"6C(57.0214), 7M(15.9949)",,
1197,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3B03G1075300.1,TraesCS3B03G1075300.1,TraesCS3B03G1075300.1,,338,False,False,,TraesCS3B03G1075300.1,,2.07,0.2621,0.4346,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS7A03G0916800.1, TraesCS7B03G0760700.1, TraesCS7D03G0879600.1"
1198,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0920100.1,TraesCS4A03G0920100.1,TraesCS4A03G0920100.1,,872,False,False,,TraesCS4A03G0920100.1,,1.03,0.2619,0.4344,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1199,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G1122700.1,TraesCS5B03G1122700.1,TraesCS5B03G1122700.1,,558,False,False,,TraesCS5B03G1122700.1,,2.33,0.2619,0.4344,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1200,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3B03G1174600.1,TraesCS3B03G1174600.1,TraesCS3B03G1174600.1,,142,False,False,,TraesCS3B03G1174600.1,,8.45,0.2612,0.4335,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS3B03G1174600.2, TraesCS3B03G1174600.3"
1201,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0211900.1,TraesCS5A03G0211900.1,TraesCS5A03G0211900.1,,414,False,False,,TraesCS5A03G0211900.1,,3.14,0.2594,0.4312,0.00768245838668,1,1,1,2,2,2,0,0,0,,,
1202,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0721100LC.1,TraesCS5A03G0721100LC.1,TraesCS5A03G0721100LC.1,,916,False,False,,TraesCS5A03G0721100LC.1,,1.2,0.259,0.4307,0.00768245838668,1,1,1,2,2,2,0,0,0,,,
1203,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0627800.1,TraesCS1A03G0627800.1,TraesCS1A03G0627800.1,,179,False,False,,TraesCS1A03G0627800.1,,7.26,0.2579,0.4293,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS1B03G0716800.2, TraesCS1D03G0589100.1"
1204,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0237700.1,TraesCS3A03G0237700.1,TraesCS3A03G0237700.1,,698,False,False,,TraesCS3A03G0237700.1,,2.15,0.2571,0.4282,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS3A03G0237700.2, TraesCS3B03G0304400.1, TraesCS3B03G0304400.2, TraesCS3D03G0229400.1, TraesCS3D03G0229400.2"
1205,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0312900LC.1,TraesCS4A03G0312900LC.1,TraesCS4A03G0312900LC.1,,426,False,False,,TraesCS4A03G0312900LC.1,,2.58,0.2565,0.4275,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1206,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1B03G0871400.1,TraesCS1B03G0871400.1,TraesCS1B03G0871400.1,,598,False,False,,TraesCS1B03G0871400.1,,2.34,0.2556,0.4263,0.00768245838668,1,0,1,2,0,2,0,0,0,,,TraesCS1D03G0729700LC.1
1207,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7A03G0491100.1,TraesCS7A03G0491100.1,TraesCS7A03G0491100.1,,471,False,False,,TraesCS7A03G0491100.1,,2.55,0.2555,0.4262,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1208,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2A03G0591300LC.1,TraesCS2A03G0591300LC.1,TraesCS2A03G0591300LC.1,,347,False,False,,TraesCS2A03G0591300LC.1,,3.17,0.2554,0.426,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1209,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0401900.1,TraesCS6A03G0401900.1,TraesCS6A03G0401900.1,,327,False,False,,TraesCS6A03G0401900.1,,2.45,0.2537,0.4238,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS6B03G0482300.1, TraesCS6D03G0332600.1, TraesCS7A03G0920600.1, TraesCS7B03G0764400.1, TraesCS7B03G0764400.2, TraesCS7D03G0882800.1"
1210,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7B03G0546000.1,TraesCS7B03G0546000.1,TraesCS7B03G0546000.1,,431,False,False,,TraesCS7B03G0546000.1,,2.09,0.2525,0.4223,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS7B03G0546000.2
1211,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0603400LC.1,TraesCS4B03G0603400LC.1,TraesCS4B03G0603400LC.1,,129,False,False,,TraesCS4B03G0603400LC.1,,25.58,0.2523,0.4221,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1212,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0269800.1,TraesCS6A03G0269800.1,TraesCS6A03G0269800.1,,161,False,False,,TraesCS6A03G0269800.1,,11.8,0.2521,0.4218,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1213,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G0288100LC.1,TraesCS5B03G0288100LC.1,TraesCS5B03G0288100LC.1,,1055,False,False,,TraesCS5B03G0288100LC.1,,2.27,0.2517,0.4213,0.00768245838668,1,1,1,2,2,2,0,0,0,,,
1214,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2D03G0450600LC.1,TraesCS2D03G0450600LC.1,TraesCS2D03G0450600LC.1,,1947,False,False,,TraesCS2D03G0450600LC.1,,0.46,0.2483,0.4168,0.00768245838668,1,1,1,1,1,1,0,0,0,5M(15.9949),,
1215,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0741200.1,TraesCS4A03G0741200.1,TraesCS4A03G0741200.1,,114,False,False,,TraesCS4A03G0741200.1,,10.53,0.2477,0.4161,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1216,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7D03G0677300LC.1,TraesCS7D03G0677300LC.1,TraesCS7D03G0677300LC.1,,133,False,False,,TraesCS7D03G0677300LC.1,,9.02,0.2467,0.4148,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1217,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0779900.1,TraesCS1A03G0779900.1,TraesCS1A03G0779900.1,,1249,False,False,,TraesCS1A03G0779900.1,,0.56,0.246,0.4139,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS1B03G0895100.1, TraesCS1D03G0747100.1, TraesCS1D03G0747100.2"
1218,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1B03G0306400LC.1,TraesCS1B03G0306400LC.1,TraesCS1B03G0306400LC.1,,131,False,False,,TraesCS1B03G0306400LC.1,,8.4,0.2456,0.4208,0.00768245838668,1,0,1,1,0,1,0,0,0,"7C(57.0214), N-term(42.0106)",,TraesCS3A03G1228000LC.1
1219,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0175700.1,TraesCS6A03G0175700.1,TraesCS6A03G0175700.1,,112,False,False,,TraesCS6A03G0175700.1,,8.93,0.2418,0.4083,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS6A03G0175700.2, TraesCS6A03G0175700.3, TraesCS6A03G0175700.4"
1220,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G1148700LC.1,TraesCS5B03G1148700LC.1,TraesCS5B03G1148700LC.1,,377,False,False,,TraesCS5B03G1148700LC.1,,3.71,0.2409,0.4072,0.00768245838668,1,1,1,1,1,1,0,0,0,8C(57.0214),,
1221,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1D03G0073100.1,TraesCS1D03G0073100.1,TraesCS1D03G0073100.1,,59,False,False,,TraesCS1D03G0073100.1,,23.73,0.2407,0.4069,0.00768245838668,1,1,1,1,1,1,0,0,0,1M(15.9949),,
1222,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0697300.1,TraesCS4A03G0697300.1,TraesCS4A03G0697300.1,,695,False,False,,TraesCS4A03G0697300.1,,1.44,0.2406,0.4067,0.00768245838668,1,0,1,2,0,2,0,0,0,,,"TraesCS4B03G0098200.1, TraesCS4B03G0098200.2, TraesCS4D03G0082700.1, TraesCS4D03G0082700.2"
1223,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5A03G0507400.1,TraesCS5A03G0507400.1,TraesCS5A03G0507400.1,,283,False,False,,TraesCS5A03G0507400.1,,3.18,0.2406,0.4067,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS5B03G0513100.1, TraesCS5D03G0473600.1"
1224,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7D03G1252800.1,TraesCS7D03G1252800.1,TraesCS7D03G1252800.1,,318,False,False,,TraesCS7D03G1252800.1,,4.72,0.2406,0.4067,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1225,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0574000LC.1,TraesCS4A03G0574000LC.1,TraesCS4A03G0574000LC.1,,477,False,False,,TraesCS4A03G0574000LC.1,,2.31,0.2391,0.4048,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0215600.1, TraesCS4D03G0179100.1"
1226,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7A03G0254100.1,TraesCS7A03G0254100.1,TraesCS7A03G0254100.1,,131,False,False,,TraesCS7A03G0254100.1,,6.87,0.238,0.4033,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS7B03G0013700LC.1, TraesCS7D03G0231700.1"
1227,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4A03G0014400.1,TraesCS4A03G0014400.1,TraesCS4A03G0014400.1,,246,False,False,,TraesCS4A03G0014400.1,,7.32,0.2374,0.4025,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS4B03G0779500LC.1, TraesCS4D03G0699400.1"
1228,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0793900LC.1,TraesCS6A03G0793900LC.1,TraesCS6A03G0793900LC.1,,110,False,False,,TraesCS6A03G0793900LC.1,,13.64,0.2372,0.4022,0.00768245838668,1,1,1,2,2,2,0,0,0,,,
1229,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7D03G0401900.1,TraesCS7D03G0401900.1,TraesCS7D03G0401900.1,,153,False,False,,TraesCS7D03G0401900.1,,5.88,0.237,0.402,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1230,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4B03G0400800.1,TraesCS4B03G0400800.1,TraesCS4B03G0400800.1,,206,False,False,,TraesCS4B03G0400800.1,,15.53,0.2369,0.4018,0.00768245838668,1,0,1,1,0,1,0,0,0,"16M(15.9949), 7M(15.9949)",,TraesCS4B03G0400800.2
1231,PXD004720,bread wheat,embryo,single,protein,no,TraesCS3A03G0980000.1,TraesCS3A03G0980000.1,TraesCS3A03G0980000.1,,494,False,False,,TraesCS3A03G0980000.1,,2.23,0.2353,0.3997,0.00768245838668,1,0,1,1,0,1,0,0,0,,,TraesCS3D03G0915600.1
1232,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6D03G0595200.1,TraesCS6D03G0595200.1,TraesCS6D03G0595200.1,,190,False,False,,TraesCS6D03G0595200.1,,10.0,0.2353,0.3997,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1233,PXD004720,bread wheat,embryo,single,protein,no,TraesCS4D03G0599500LC.1,TraesCS4D03G0599500LC.1,TraesCS4D03G0599500LC.1,,438,False,False,,TraesCS4D03G0599500LC.1,,2.74,0.2322,0.3956,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1234,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0826800.1,TraesCS6A03G0826800.1,TraesCS6A03G0826800.1,,822,False,False,,TraesCS6A03G0826800.1,,2.68,0.2322,0.3956,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS6B03G0980700.1, TraesCS6D03G0700200.1"
1235,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5B03G0453400LC.1,TraesCS5B03G0453400LC.1,TraesCS5B03G0453400LC.1,,390,False,False,,TraesCS5B03G0453400LC.1,,2.31,0.2312,0.3942,0.00768245838668,1,0,1,2,0,2,0,0,0,,,TraesCS5B03G0453400LC.2
1236,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0919500.1,TraesCS6A03G0919500.1,TraesCS6A03G0919500.1,,517,False,False,,TraesCS6A03G0919500.1,,1.35,0.2311,0.4006,0.00768245838668,1,0,1,1,0,1,0,0,0,,,
1237,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0108800.1,TraesCS1A03G0108800.1,TraesCS1A03G0108800.1,,104,False,False,,TraesCS1A03G0108800.1,,15.38,0.2306,0.3934,0.00768245838668,1,1,1,1,1,1,0,0,0,14M(15.9949),,
1238,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6D03G0516700LC.1,TraesCS6D03G0516700LC.1,TraesCS6D03G0516700LC.1,,121,False,False,,TraesCS6D03G0516700LC.1,,10.74,0.2303,0.393,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1239,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2B03G1209200.1,TraesCS2B03G1209200.1,TraesCS2B03G1209200.1,,381,False,False,,TraesCS2B03G1209200.1,,3.67,0.2293,0.3916,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1240,PXD004720,bread wheat,embryo,single,protein,no,TraesCS2D03G0050600LC.1,TraesCS2D03G0050600LC.1,TraesCS2D03G0050600LC.1,,173,False,False,,TraesCS2D03G0050600LC.1,,6.94,0.2292,0.3915,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1241,PXD004720,bread wheat,embryo,single,protein,no,TraesCS5D03G0456700LC.1,TraesCS5D03G0456700LC.1,TraesCS5D03G0456700LC.1,,149,False,False,,TraesCS5D03G0456700LC.1,,8.72,0.2289,0.3911,0.00768245838668,1,1,1,1,1,1,0,0,0,5C(57.0214),,
1242,PXD004720,bread wheat,embryo,single,protein,no,TraesCS7B03G0633000LC.1,TraesCS7B03G0633000LC.1,TraesCS7B03G0633000LC.1,,369,False,False,,TraesCS7B03G0633000LC.1,,2.44,0.2287,0.3974,0.00768245838668,1,0,1,2,0,2,0,0,0,,,
1243,PXD004720,bread wheat,embryo,single,protein,no,TraesCS1A03G0511000.1,TraesCS1A03G0511000.1,TraesCS1A03G0511000.1,,534,False,False,,TraesCS1A03G0511000.1,,2.81,0.2285,0.3905,0.00768245838668,1,0,1,1,0,1,0,0,0,,,"TraesCS1B03G0599800.1, TraesCS1B03G0599800.2, TraesCS1D03G0497300.1"
1244,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6D03G0429300LC.1,TraesCS6D03G0429300LC.1,TraesCS6D03G0429300LC.1,,294,False,False,,TraesCS6D03G0429300LC.1,,5.44,0.2282,0.3902,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
1245,PXD004720,bread wheat,embryo,single,protein,no,TraesCS6A03G0083000.1,TraesCS6A03G0083000.1,TraesCS6A03G0083000.1,,1080,False,False,,TraesCS6A03G0083000.1,,1.02,0.228,0.3899,0.00768245838668,1,1,1,1,1,1,0,0,0,,,
